source,id,label,caption,url
cc,99fee,_ learning with _,elementary students learning the alphabet in school,http://l7.alamy.com/zooms/12315099d7ef489bb2cde748d656035d/elementary-students-learning-the-alphabet-in-school-dxphaj.jpg
cc,a81c0,_ riding bumper cars with _,father and son riding on a colored electric cars in amusement park in action,https://ak1.picdn.net/shutterstock/videos/9104591/thumb/1.jpg?i10c=img.resize(height:160)
cc,58046,_ presenting to _,woman teaching a class to adults,https://media.gettyimages.com/photos/woman-teaching-a-class-to-adults-picture-id86519472
cc,b04b6,_ shaking hands with _,"organization leader and his mother , meet the crowds as they leave a city after service .",https://i.pinimg.com/736x/59/1c/18/591c1831bcdc27613796392fd4e0f943--royal-princess-princess-of-wales.jpg
cc,62336,_ high-fiving _,person gives high fives to fellow graduates during the ceremony on thursday .,https://www.ocregister.com/wp-content/uploads/migration/o8w/o8wjcz-b88725224z.120160616225807000g22h77d8.10.jpg?w=620
cc,e7978,_ embracing _,portrait of a young woman with her daughter resting on a couch,http://l7.alamy.com/zooms/dccb902b1db9420683c2323f44e5db25/portrait-of-a-young-woman-with-her-daughter-resting-on-a-couch-b1n8m1.jpg
cc,5324f,_ performing with _,blues artists perform during a concert,https://media.gettyimages.com/photos/mick-jagger-and-keith-richards-perform-during-a-1970-rolling-stones-picture-id599356448?s=612x612
cc,b9dcd,_ jumping with _,friends having fun on the beach,http://l7.alamy.com/zooms/c9ebc541563a4ca8b41f8090e276a445/cuba-la-havana-4-friends-having-fun-on-the-beach-j2d39h.jpg
cc,2844a,_ playing a board game with _,people engage in a game of snakes and ladders,http://www.burnsnightprague.com/images/charity/150429-DMC-TZ60-1050818_g17i4.JPG
cc,074c5,_ refereeing _,person is given a count by person as professional boxer waits to find out if the fight is over,http://i.dailymail.co.uk/i/pix/2016/04/24/05/337BF7E000000578-3555900-image-a-68_1461471301385.jpg
cc,3bfd4,_ riding horses with _,beautiful young woman with their horses swimming in the lake at sunset,https://ak4.picdn.net/shutterstock/videos/30610744/thumb/1.jpg
cc,95bb1,_ speaking on a panel with _,politicians speaking at an event .,https://sl.sbs.com.au/public/image/file/61df7029-a2e7-4045-871e-ce1042d89de2/crop/1x1
cc,974bb,_ hugging _,sister gives her twin brother a hug while looking for their next christmas tree,https://ssl.c.photoshelter.com/img-get/I0000gLtn2sa_7e0/s/600/600/brother-and-sisiter-hug-3.jpg
cc,65704,_ canoeing with _,people use a canoe to get through a flooded area .,https://www.thestar.com/content/dam/thestar/news/canada/2008/05/03/pm_takes_in_flood_from_above/paddling_throughfredericton.jpeg.size.custom.crop.823x650.jpg
cc,d2d28,_ performing a magic trick for _,magician with person during a performance,https://media.gettyimages.com/photos/magician-franz-harary-with-student-pratham-khurana-during-a-in-new-picture-id104112276?s=612x612
cc,583a8,_ giving _ an award,politician presents award to politician during the 52nd award ceremony .,https://media.gettyimages.com/photos/indian-president-abdul-kalam-presents-the-best-actress-award-to-film-picture-id55980298
cc,f7148,_ showing off trophies with _,file photo of tennis player with the championship trophy during the awards ceremony after his victory against tennis player in the men 's singles final .,http://images.firstpost.com/wp-content/uploads/2017/11/Roger-Federer-Rafael-Nadal-Aus-Open-listicle-AFP.jpg
cc,53a9b,_ carrying a boat with _,crew put their boat in the water,https://media.gettyimages.com/photos/the-cambridge-womens-crew-put-their-boat-in-the-water-prior-to-the-picture-id663739520?s=612x612
cc,d6725,_ performing with _,folk rock artist and rock artist perform on stage,https://media.gettyimages.com/photos/steve-wickham-and-mike-scott-of-the-waterboys-perform-on-stage-at-on-picture-id489498664?s=612x612
cc,b5df4,_ cutting _'s hair,tattooed female barber working on a client in barber shop,https://media.gettyimages.com/photos/tattooed-female-barber-working-on-a-client-in-barber-shop-picture-id621696882?s=612x612
cc,0dc16,_ competing with _ for the ball,soccer player is beaten to the ball by soccer player,http://i.dailymail.co.uk/i/pix/2017/01/25/20/3C81BFDB00000578-0-image-a-5_1485375038371.jpg
cc,1d88b,_ walking and talking with _,stylish women friends walking in a park,https://ak5.picdn.net/shutterstock/videos/26571005/thumb/1.jpg?i10c=img.resize(height:160)
cc,e4411,_ pouring _ a drink,friends resting and drinking hot drink near the car in mountains,https://media.gettyimages.com/photos/friends-resting-and-drinking-hot-drink-near-the-car-in-mountains-picture-id648001550?s=612x612
cc,69df7,_ teaching _ to ride a bike,happy little girl learns how to ride a bike in the park .,https://ak1.picdn.net/shutterstock/videos/19312951/thumb/4.jpg
cc,32209,_ coaching _,football player talks to players at a training session,https://i2-prod.chroniclelive.co.uk/incoming/article13962536.ece/ALTERNATES/s615/Newcastle-United-Training-Session.jpg
cc,69af7,_ chasing _,catch me if you can : the cover girl looked back at her beau as he chased her,http://i.dailymail.co.uk/i/pix/2017/07/18/17/427446B200000578-4707928-image-a-70_1500395556258.jpg
cc,f6ed3,_ playing with _,young girls playing in the garden with a bicycle,http://l7.alamy.com/zooms/914e8624002d44ea9c288b2f57ac9dde/two-young-girls-playing-in-the-garden-with-a-bicycle-f6wfd1.jpg
cc,01c3e,_ parading with _,team at the opening ceremony,https://media.gettyimages.com/photos/morocco-sevens-team-at-the-opening-ceremony-in-the-hong-kong-stadium-picture-id650324668?s=612x612
cc,f0c18,_ fixing _'s hair,finishing touches to the bridal hair at home by person,http://www.stuartjamesphoto.co.uk/wp-content/uploads/2017/09/bloxwich-wedding-photographer-walsall-026.jpg
cc,98953,_ dining with _,group of friends having lunch together in a restaurant,https://image.shutterstock.com/z/stock-photo-group-of-friends-having-lunch-together-in-a-restaurant-49978528.jpg
cc,d863c,_ meeting with _,business woman in a meeting .,https://static1.squarespace.com/static/573f42142eeb814f2cda1fd8/58f63a72cd0f68a54fea7d1c/58f64266d2b857107dee25f6/1494272844284/08-Meg-Exec-1.jpg?format=1000w
cc,1e0c7,_ arguing with _,couple arguing while she is driving a car in a dangerous situation,https://ak1.picdn.net/shutterstock/videos/27554941/thumb/1.jpg?i10c=img.resize(height:160)
cc,56b93,_ hugging _,man embracing his woman from behind the faces and clothing flowing water from the rain .,https://ak1.picdn.net/shutterstock/videos/26520911/thumb/1.jpg
cc,4c42d,_ embracing _,athlete is mobbed as his team mates celebrate him scoring the first goal,https://media.gettyimages.com/photos/ronald-de-boer-of-rangers-is-mobbed-as-his-team-mates-celebrate-him-picture-id681019798?s=612x612
cc,7ec6b,_ walking arm-in-arm with _ and chatting,nurse walking arm - in - arm with elderly lady laughing while having a conversation,https://center4nursing.nebraska.gov/sites/center4nursing.nebraska.gov/files/styles/tile/public/img/tiles/award-tile.jpg?itok=DHdKrC3r
cc,7bcc0,_ marrying _,contemporary wedding photographs outside by person,http://barryjamesphoto.com/weddings/wp-content/uploads/2015/04/waterfront-barton-marina-wedding-photos-023-burton-on-trent-creative-wedding-photographer.jpg
cc,b7550,_ kissing _,young couples sit and neck in the backseat of a convertible car .,https://media.gettyimages.com/photos/circa-1965-two-young-couples-sit-and-neck-in-the-backseat-of-a-car-picture-id3244631?k=6&m=3244631&s=612x612&w=0&h=86XMhPZQXNj4-lC7Qj-exwPr_IzcIjT2WMDeVCyjCYI=
cc,40f69,_ performing with _,psychedelic rock artist last night,http://78.media.tumblr.com/52b65bf40c6a4e3c541bac235e53ba01/tumblr_ozo2ig9nAn1rpod3lo1_500.jpg
cc,4fafb,_ teaching _,singer teaches a bilingual cabinet - making class with person,http://l7.alamy.com/zooms/60acb57d838343c58f4aeea5e44424c7/john-mccormack-teaches-a-bilingual-cabinet-making-class-at-laney-college-cah58k.jpg
cc,ce6a6,_ eating with _,singer and actor and her husband and musical artist eating during a boat trip,https://media.gettyimages.com/photos/american-singer-and-actress-abbe-lane-and-her-husband-and-spanish-picture-id534518734?s=612x612
cc,4563c,_ greeting _,american football player meets with the football team during a return,https://media.gettyimages.com/photos/mark-ingram-meets-with-the-football-team-during-a-return-to-flint-picture-id457010746?s=612x612
cc,fade3,_ surfing with _,person : strides down the beach and opted to spend the day with his brother instead of watching the men 's final,http://i.dailymail.co.uk/i/pix/2012/07/09/article-2170653-13FA5BF0000005DC-309_964x560.jpg
cc,08bea,_ embracing _,actors on the set of directed by film director,https://media.gettyimages.com/photos/american-actors-tommy-lee-jones-and-faye-dunaway-on-the-set-of-eyes-picture-id607404850?s=612x612
cc,2bcaf,_ eating breakfast with _,"a group of people eating breakfast on a boat , cruise",http://c8.alamy.com/comp/DECYCD/a-group-of-people-eating-breakfast-on-a-boat-the-lady-florence-cruise-DECYCD.jpg
cc,50a74,_ slamming into _,"american football player , left , drives into person during the second half of a college basketball game .",https://www.twincities.com/wp-content/uploads/2016/11/arkansas-minnesota013.jpg?w=620
cc,c4636,_ walking _ down the aisle,bride and her mom walking down the aisle .,http://www.curetonphoto.com/wp-content/uploads/old-cigar-warehouse-greenville-wedding-047.jpg
cc,cb610,_ embracing _,person and groom embrace under the veil .,https://static1.squarespace.com/static/564125d3e4b031347f7f2d0c/56434b63e4b0a83ded23d023/56434b78e4b00c09aad80cd1/1461512417625/London+Wedding+-+2.jpg?format=500w
cc,04b8c,_ cheerleading with _,cheerleaders performing a routine at the their team is known as person,https://media.gettyimages.com/photos/cheerleaders-performing-a-routine-at-the-international-studies-san-picture-id499766331?s=612x612
cc,a6490,_ buying a salami from _,a customer buys a salami,http://l7.alamy.com/zooms/5b5f5d31687b4db1a56e29d8ea21baa5/a-customer-buys-a-hungarian-salami-in-central-market-hall-the-largest-g45j41.jpg
cc,a56b9,_ dancing with _,dancers perform during the festival,https://media.gettyimages.com/photos/tamil-girls-perform-a-traditional-dance-during-the-thai-pongal-in-picture-id632974942?k=6&m=632974942&s=612x612&w=0&h=9bJy2VO0o-UDvLZs8X1cMeL98AzsjgNcAwySYwbYVbk=
cc,d4320,_ scuba diving with _,woman celebrates her 80th birthday with a deep - sea dive,http://www.ecns.cn/visual/2018/01-03/U491P886T1D286781F12DT20180103132743.jpg
cc,e9c5a,_ shopping with _,"mother with daughters shopping for clothes in a clothing store , looking sweater",https://ak8.picdn.net/shutterstock/videos/2946928/thumb/1.jpg?i10c=img.resize(height:160)
cc,2283f,_ hugging _,spring outdoor portrait of young pair .,https://thumb1.shutterstock.com/display_pic_with_logo/952708/125087153/stock-photo-spring-outdoor-portrait-of-young-pair-boy-and-girl-in-the-spring-forest-sitting-on-vintage-cover-125087153.jpg
cc,759d0,_ warming up with _,person during a training session of person,https://media.gettyimages.com/photos/vincent-thill-during-a-training-session-of-metz-in-metz-france-on-picture-id801301644?s=612x612
cc,43eb8,_ embracing _,actor embraces politician after introducing her at the second session,https://media.gettyimages.com/photos/new-orleans-actors-tom-selleck-embraces-first-lady-nancy-reagan-after-picture-id515431490?s=612x612
